season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2022,1298171,IRE v NZ,NZ,IRE,IRE,Adelaide Oval,Adelaide,Australia,1,GH Dockrell,George Dockrell,2,0,18,0,9.00,4,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/348034.html
2022,1298171,IRE v NZ,NZ,IRE,NZ,Adelaide Oval,Adelaide,Australia,2,TA Boult,Trent Boult,4,0,38,0,9.50,8,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2022,1298171,IRE v NZ,NZ,IRE,NZ,Adelaide Oval,Adelaide,Australia,2,TG Southee,Tim Southee,4,0,29,2,7.25,8,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/232364.html
2022,1298171,IRE v NZ,NZ,IRE,NZ,Adelaide Oval,Adelaide,Australia,2,LH Ferguson,Lockie Ferguson,4,0,22,3,5.50,10,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
2022,1298171,IRE v NZ,NZ,IRE,NZ,Adelaide Oval,Adelaide,Australia,2,MJ Santner,Mitchell Santner,4,0,26,2,6.50,12,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/502714.html
2022,1298171,IRE v NZ,NZ,IRE,NZ,Adelaide Oval,Adelaide,Australia,2,IS Sodhi,Ish Sodhi,4,0,31,2,7.75,10,0,2,1,0,False,https://www.espncricinfo.com/ci/content/player/559066.html
2022,1298170,PAK v SA,PAK,SA,SA,Sydney Cricket Ground,Sydney,Australia,1,WD Parnell,Wayne Parnell,4,0,31,1,7.75,10,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/265564.html
2022,1298170,PAK v SA,PAK,SA,SA,Sydney Cricket Ground,Sydney,Australia,1,K Rabada,Kagiso Rabada,4,0,44,1,11.00,7,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2022,1298170,PAK v SA,PAK,SA,SA,Sydney Cricket Ground,Sydney,Australia,1,L Ngidi,Lungi Ngidi,4,0,32,1,8.00,11,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/542023.html
2022,1298170,PAK v SA,PAK,SA,SA,Sydney Cricket Ground,Sydney,Australia,1,A Nortje,Anrich Nortje,4,0,41,4,10.25,11,1,4,0,1,False,https://www.espncricinfo.com/ci/content/player/481979.html
2022,1298170,PAK v SA,PAK,SA,SA,Sydney Cricket Ground,Sydney,Australia,1,T Shamsi,Tabraiz Shamsi,4,0,36,1,9.00,8,2,2,2,0,False,https://www.espncricinfo.com/ci/content/player/379145.html
2022,1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,Australia,2,Shaheen Shah Afridi,Shaheen Shah Afridi,3,0,14,3,4.66,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1072470.html
2022,1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,Australia,2,Naseem Shah,Naseem Shah,3,0,19,1,6.33,10,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1158088.html
2022,1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,Australia,2,Haris Rauf,Haris Rauf,3,0,44,1,14.66,2,7,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1161606.html
2022,1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,Australia,2,Mohammad Wasim(1),Mohammad Wasim,2,0,13,1,6.50,3,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1185538.html
2022,1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,Australia,2,Shadab Khan,Shadab Khan,2,0,16,2,8.00,5,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/922943.html
2022,1298170,PAK v SA,PAK,SA,PAK,Sydney Cricket Ground,Sydney,Australia,2,Mohammad Nawaz(3),Mohammad Nawaz,1,0,2,0,2.00,4,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/348148.html
2022,1298169,BAN v INDIA,INDIA,BAN,BAN,Adelaide Oval,Adelaide,Australia,1,Taskin Ahmed,Taskin Ahmed,4,0,15,0,3.75,16,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/538506.html
2022,1298169,BAN v INDIA,INDIA,BAN,BAN,Adelaide Oval,Adelaide,Australia,1,Shoriful Islam,Shoriful Islam,4,0,57,0,14.25,7,4,4,2,2,False,https://www.espncricinfo.com/ci/content/player/990039.html
2022,1298169,BAN v INDIA,INDIA,BAN,BAN,Adelaide Oval,Adelaide,Australia,1,Hasan Mahmud,Hasan Mahmud,4,0,47,3,11.75,7,6,2,0,1,False,https://www.espncricinfo.com/ci/content/player/926629.html
2022,1298169,BAN v INDIA,INDIA,BAN,BAN,Adelaide Oval,Adelaide,Australia,1,Mustafizur Rahman,Mustafizur Rahman,4,0,31,0,7.75,9,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2022,1298169,BAN v INDIA,INDIA,BAN,BAN,Adelaide Oval,Adelaide,Australia,1,Shakib Al Hasan,Shakib Al Hasan,4,0,33,2,8.25,3,2,0,0,0,True,https://www.espncricinfo.com/ci/content/player/56143.html
2022,1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,Australia,2,B Kumar,Bhuvneshwar Kumar,3,0,27,0,9.00,7,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2022,1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,Australia,2,Arshdeep Singh,Arshdeep Singh,4,0,38,2,9.50,10,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2022,1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,Australia,2,Mohammed Shami,Mohammed Shami,3,0,25,1,8.33,7,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2022,1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,Australia,2,AR Patel,Axar Patel,1,0,6,0,6.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2022,1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,Australia,2,R Ashwin,Ravichandran Ashwin,2,0,19,0,9.50,4,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2022,1298169,BAN v INDIA,INDIA,BAN,INDIA,Adelaide Oval,Adelaide,Australia,2,HH Pandya,Hardik Pandya,3,0,28,2,9.33,8,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/625371.html
2022,1298168,NED v ZIM,ZIM,NED,NED,Adelaide Oval,Adelaide,Australia,1,FJ Klaassen,Fred Klaassen,4,0,17,1,4.25,17,0,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1104703.html
2022,1298168,NED v ZIM,ZIM,NED,NED,Adelaide Oval,Adelaide,Australia,1,PA van Meekeren,Paul van Meekeren,4,0,29,3,7.25,13,3,0,2,0,False,https://www.espncricinfo.com/ci/content/player/348109.html
2022,1298168,NED v ZIM,ZIM,NED,NED,Adelaide Oval,Adelaide,Australia,1,BD Glover,Brandon Glover,4,1,29,2,7.25,15,2,2,2,0,False,https://www.espncricinfo.com/ci/content/player/595419.html
2022,1298168,NED v ZIM,ZIM,NED,NED,Adelaide Oval,Adelaide,Australia,1,LV van Beek,Logan van Beek,2.2,0,17,2,7.28,8,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/440522.html
2022,1298168,NED v ZIM,ZIM,NED,NED,Adelaide Oval,Adelaide,Australia,1,BFW de Leede,Bas de Leede,4,0,14,2,3.50,11,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1036191.html
2022,1298168,NED v ZIM,ZIM,NED,NED,Adelaide Oval,Adelaide,Australia,1,RE van der Merwe,Roelof van der Merwe,1,0,8,0,8.00,2,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/47850.html
2022,1298168,NED v ZIM,ZIM,NED,ZIM,Adelaide Oval,Adelaide,Australia,2,TL Chatara,Tendai Chatara,4,0,22,0,5.50,14,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/425639.html
2022,1298168,NED v ZIM,ZIM,NED,ZIM,Adelaide Oval,Adelaide,Australia,2,R Ngarava,Richard Ngarava,4,0,18,2,4.50,15,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/806241.html
2022,1298168,NED v ZIM,ZIM,NED,ZIM,Adelaide Oval,Adelaide,Australia,2,B Muzarabani,Blessing Muzarabani,4,0,23,2,5.75,14,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/827051.html
2022,1298168,NED v ZIM,ZIM,NED,ZIM,Adelaide Oval,Adelaide,Australia,2,SC Williams,Sean Williams,3,0,21,0,7.00,8,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/55870.html
2022,1298168,NED v ZIM,ZIM,NED,ZIM,Adelaide Oval,Adelaide,Australia,2,Sikandar Raza,Sikandar Raza,1,0,6,0,6.00,0,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/299572.html
2022,1298168,NED v ZIM,ZIM,NED,ZIM,Adelaide Oval,Adelaide,Australia,2,LM Jongwe,Luke Jongwe,2,0,25,1,12.50,3,4,0,3,1,False,https://www.espncricinfo.com/ci/content/player/541224.html
2022,1298167,ENG v NZ,ENG,NZ,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,TA Boult,Trent Boult,4,0,40,0,10.00,8,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2022,1298167,ENG v NZ,ENG,NZ,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,TG Southee,Tim Southee,4,0,43,1,10.75,9,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/232364.html
2022,1298167,ENG v NZ,ENG,NZ,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,MJ Santner,Mitchell Santner,4,0,25,1,6.25,8,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/502714.html
2022,1298167,ENG v NZ,ENG,NZ,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,LH Ferguson,Lockie Ferguson,4,0,45,2,11.25,6,4,2,0,1,False,https://www.espncricinfo.com/ci/content/player/493773.html
2022,1298167,ENG v NZ,ENG,NZ,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,IS Sodhi,Ish Sodhi,4,0,23,1,5.75,10,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/559066.html
2022,1298167,ENG v NZ,ENG,NZ,ENG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,MM Ali,Moeen Ali,1,0,4,0,4.00,3,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2022,1298167,ENG v NZ,ENG,NZ,ENG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,CR Woakes,Chris Woakes,4,0,33,2,8.25,9,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/247235.html
2022,1298167,ENG v NZ,ENG,NZ,ENG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,AU Rashid,Adil Rashid,4,0,33,0,8.25,6,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/244497.html
2022,1298167,ENG v NZ,ENG,NZ,ENG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,SM Curran,Sam Curran,4,0,26,2,6.50,9,0,0,2,0,False,https://www.espncricinfo.com/ci/content/player/662973.html
2022,1298167,ENG v NZ,ENG,NZ,ENG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,MA Wood,Mark Wood,3,0,25,1,8.33,8,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/351588.html
2022,1298167,ENG v NZ,ENG,NZ,ENG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,LS Livingstone,Liam Livingstone,3,0,26,0,8.66,4,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2022,1298167,ENG v NZ,ENG,NZ,ENG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,BA Stokes,Ben Stokes,1,0,10,1,10.00,2,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/311158.html
2022,1298166,AFG v SL,AFG,SL,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,CAK Rajitha,Kasun Rajitha,4,0,31,1,7.75,11,2,1,1,1,False,https://www.espncricinfo.com/ci/content/player/499594.html
2022,1298166,AFG v SL,AFG,SL,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,Pramod Madushan,Pramod Madushan,3,0,24,0,8.00,7,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/826689.html
2022,1298166,AFG v SL,AFG,SL,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,CBRLS Kumara,Lahiru Kumara,4,0,30,2,7.50,12,2,1,4,0,False,https://www.espncricinfo.com/ci/content/player/784375.html
2022,1298166,AFG v SL,AFG,SL,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,M Theekshana,Maheesh Theekshana,4,0,33,0,8.25,5,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1138316.html
2022,1298166,AFG v SL,AFG,SL,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,PWH de Silva,Wanindu Hasaranga de Silva,4,0,13,3,3.25,12,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/784379.html
2022,1298166,AFG v SL,AFG,SL,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,DM de Silva,Dhananjaya de Silva,1,0,9,1,9.00,1,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/465793.html
2022,1298166,AFG v SL,AFG,SL,AFG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,Fazalhaq Farooqi,Fazalhaq Farooqi,3.3,1,22,0,6.28,11,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/974175.html
2022,1298166,AFG v SL,AFG,SL,AFG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,Mujeeb Ur Rahman,Mujeeb Ur Rahman,4,0,24,2,6.00,12,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/974109.html
2022,1298166,AFG v SL,AFG,SL,AFG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,Fareed Ahmad,Fareed Ahmad,2,0,25,0,12.50,3,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/568136.html
2022,1298166,AFG v SL,AFG,SL,AFG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,Rashid Khan,Rashid Khan,4,0,31,2,7.75,10,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2022,1298166,AFG v SL,AFG,SL,AFG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,Azmatullah Omarzai,Azmatullah Omarzai,2,0,17,0,8.50,2,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/819429.html
2022,1298166,AFG v SL,AFG,SL,AFG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,Mohammad Nabi,Mohammad Nabi,2,0,16,0,8.00,2,0,1,0,0,True,https://www.espncricinfo.com/ci/content/player/25913.html
2022,1298166,AFG v SL,AFG,SL,AFG,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,Gulbadin Naib,Gulbadin Naib,1,0,12,0,12.00,1,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/352048.html
2022,1298165,AUS v IRE,AUS,IRE,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,JB Little,Josh Little,4,0,21,2,5.25,13,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/928067.html
2022,1298165,AUS v IRE,AUS,IRE,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,MR Adair,Mark Adair,4,0,59,0,14.75,6,7,2,6,0,False,https://www.espncricinfo.com/ci/content/player/526441.html
2022,1298165,AUS v IRE,AUS,IRE,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,BJ McCarthy,Barry McCarthy,4,0,29,3,7.25,7,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/348059.html
2022,1298165,AUS v IRE,AUS,IRE,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,GJ Delany,Gareth Delany,3,0,29,0,9.66,10,2,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1099379.html
2022,1298165,AUS v IRE,AUS,IRE,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,F Hand,Fionn Hand,1,0,15,0,15.00,2,0,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1099225.html
2022,1298165,AUS v IRE,AUS,IRE,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,1,GH Dockrell,George Dockrell,4,0,24,0,6.00,8,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/348034.html
2022,1298165,AUS v IRE,AUS,IRE,AUS,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,JR Hazlewood,Josh Hazlewood,3,0,24,0,8.00,8,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/288284.html
2022,1298165,AUS v IRE,AUS,IRE,AUS,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,PJ Cummins,Pat Cummins,4,0,28,2,7.00,14,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/489889.html
2022,1298165,AUS v IRE,AUS,IRE,AUS,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,GJ Maxwell,Glenn Maxwell,2.1,0,14,2,6.46,6,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/325026.html
2022,1298165,AUS v IRE,AUS,IRE,AUS,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,MA Starc,Mitchell Starc,4,1,43,2,10.75,11,8,0,2,1,False,https://www.espncricinfo.com/ci/content/player/311592.html
2022,1298165,AUS v IRE,AUS,IRE,AUS,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,A Zampa,Adam Zampa,4,0,19,2,4.75,9,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/379504.html
2022,1298165,AUS v IRE,AUS,IRE,AUS,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,2,MP Stoinis,Marcus Stoinis,1,0,6,1,6.00,2,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2022,1298164,INDIA v SA,INDIA,SA,SA,Perth Stadium,Perth,Australia,1,WD Parnell,Wayne Parnell,4,1,15,3,3.75,16,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/265564.html
2022,1298164,INDIA v SA,INDIA,SA,SA,Perth Stadium,Perth,Australia,1,K Rabada,Kagiso Rabada,4,0,26,0,6.50,13,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2022,1298164,INDIA v SA,INDIA,SA,SA,Perth Stadium,Perth,Australia,1,L Ngidi,Lungi Ngidi,4,0,29,4,7.25,10,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/542023.html
2022,1298164,INDIA v SA,INDIA,SA,SA,Perth Stadium,Perth,Australia,1,A Nortje,Anrich Nortje,4,0,23,1,5.75,12,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2022,1298164,INDIA v SA,INDIA,SA,SA,Perth Stadium,Perth,Australia,1,KA Maharaj,Keshav Maharaj,3,0,28,0,9.33,5,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/267724.html
2022,1298164,INDIA v SA,INDIA,SA,SA,Perth Stadium,Perth,Australia,1,AK Markram,Aiden Markram,1,0,5,0,5.00,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/600498.html
2022,1298164,INDIA v SA,INDIA,SA,INDIA,Perth Stadium,Perth,Australia,2,B Kumar,Bhuvneshwar Kumar,3.4,0,21,0,5.72,13,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2022,1298164,INDIA v SA,INDIA,SA,INDIA,Perth Stadium,Perth,Australia,2,Arshdeep Singh,Arshdeep Singh,4,0,25,2,6.25,13,4,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2022,1298164,INDIA v SA,INDIA,SA,INDIA,Perth Stadium,Perth,Australia,2,Mohammed Shami,Mohammed Shami,4,0,13,1,3.25,15,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/481896.html
2022,1298164,INDIA v SA,INDIA,SA,INDIA,Perth Stadium,Perth,Australia,2,HH Pandya,Hardik Pandya,4,0,29,1,7.25,8,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/625371.html
2022,1298164,INDIA v SA,INDIA,SA,INDIA,Perth Stadium,Perth,Australia,2,R Ashwin,Ravichandran Ashwin,4,0,43,1,10.75,5,1,4,0,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2022,1298163,NED v PAK,NED,PAK,PAK,Perth Stadium,Perth,Australia,1,Shaheen Shah Afridi,Shaheen Shah Afridi,4,0,19,1,4.75,13,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1072470.html
2022,1298163,NED v PAK,NED,PAK,PAK,Perth Stadium,Perth,Australia,1,Naseem Shah,Naseem Shah,4,0,11,1,2.75,15,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1158088.html
2022,1298163,NED v PAK,NED,PAK,PAK,Perth Stadium,Perth,Australia,1,Mohammad Wasim(1),Mohammad Wasim,3,0,15,2,5.00,10,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1185538.html
2022,1298163,NED v PAK,NED,PAK,PAK,Perth Stadium,Perth,Australia,1,Haris Rauf,Haris Rauf,3,0,10,1,3.33,11,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1161606.html
2022,1298163,NED v PAK,NED,PAK,PAK,Perth Stadium,Perth,Australia,1,Shadab Khan,Shadab Khan,4,0,22,3,5.50,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/922943.html
2022,1298163,NED v PAK,NED,PAK,PAK,Perth Stadium,Perth,Australia,1,Mohammad Nawaz(3),Mohammad Nawaz,2,0,11,0,5.50,3,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/348148.html
2022,1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,Australia,2,FJ Klaassen,Fred Klaassen,3,0,26,0,8.66,4,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1104703.html
2022,1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,Australia,2,PA van Meekeren,Paul van Meekeren,4,0,19,1,4.75,15,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/348109.html
2022,1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,Australia,2,BD Glover,Brandon Glover,2.5,0,22,2,7.76,9,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/595419.html
2022,1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,Australia,2,TJG Pringle,Tim Pringle,1,0,12,0,12.00,1,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1193548.html
2022,1298163,NED v PAK,NED,PAK,NED,Perth Stadium,Perth,Australia,2,LV van Beek,Logan van Beek,2,0,9,0,4.50,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/440522.html
